wbic,Area,Length,MaxDepth,MeanDepth
199400,67602.28384,1208.074349,9.6,NA
199500,59362.98298,956.408029,5.1,NA
199600,46374.89509,1013.656077,2.7,NA
199700,255706.4785,1970.516912,16.5,9.3
199800,18679.94137,653.637416,NA,NA
199900,41113.2781,742.60146,1.5,NA
200000,25577.24924,585.28412,NA,NA
200100,53213.59009,1648.803631,6,NA
200200,146767.3485,1614.989073,2.7,NA
200300,127601.3228,1322.645399,8.4,5.1
200400,19840.12693,767.153701,NA,NA
200500,152685.3217,6715.537024,7.2,NA
200600,51112.61351,1228.860779,1.8,NA
200700,141414.7771,2207.16455,1.5,NA
200800,41584.85942,1058.80014,NA,NA
200900,34735.95591,694.474284,NA,NA
201000,60944.39375,1386.236819,2.7,NA
201100,21137.05413,551.274517,NA,NA
201500,45122.60648,844.006501,0.6,NA
201600,61409.92477,942.164872,NA,NA
201700,32700.64452,683.72199,NA,NA
201800,18261.19708,515.393251,NA,NA
202000,41552.08859,766.666449,NA,NA
202500,12736.80336,420.922381,NA,NA
202600,22856.87788,586.637264,NA,NA
202900,24973.57615,734.212389,2.1,NA
203000,20967.07185,1559.935327,NA,NA
203300,31847.56956,1383.814513,NA,NA
203400,10325.03478,422.601916,NA,NA
203600,11415.75902,388.457109,NA,NA
203700,60285.37474,1036.762534,1.8,NA
204900,14894.35073,461.22412,NA,NA
205000,105543.2622,3860.793442,2.1,NA
205100,74029.01017,2470.701573,NA,NA
205300,38013.65494,1849.892534,NA,NA
205400,12721.48931,436.114022,NA,NA
205500,55319.51794,2658.090663,NA,NA
205800,15387.51545,599.726883,NA,NA
206000,18972.63271,593.576035,NA,NA
206100,63661.38572,1501.29731,NA,NA
206200,10121.94965,395.706902,NA,NA
206300,16136.75021,469.427031,NA,NA
206400,12369.65635,437.497256,NA,NA
206700,12097.15048,406.018783,NA,NA
206800,35802.45229,1165.716603,NA,NA
206900,21095.89504,547.452191,NA,NA
207000,10751.31657,480.465903,NA,NA
207100,45143.52611,905.287442,3,NA
207400,21827.77146,574.788863,NA,NA
207800,34301.92042,2015.887417,NA,NA
207900,50692.19069,864.210891,3.3,NA
208300,15782.24642,532.581302,NA,NA
208400,25380.08218,674.748658,NA,NA
209500,29436.47931,1094.787548,NA,NA
209600,15140.80717,450.462493,NA,NA
209750,33062.30442,748.39261,1.2,NA
210000,11863.13023,398.207428,NA,NA
210100,11421.32004,392.583521,NA,NA
210600,10847.69414,402.771817,NA,NA
210800,18397.01577,504.607401,NA,NA
210900,32009.41411,691.435534,NA,NA
211000,36315.7084,762.172645,NA,NA
211200,21141.6021,562.607551,NA,NA
211500,16533.74268,617.79073,NA,NA
213000,23067.45355,683.227389,NA,NA
213100,11378.86779,553.809357,NA,NA
213800,11799.33997,421.496729,NA,NA
215100,27360.54852,669.174268,NA,NA
215200,19527.4815,755.329819,NA,NA
215900,14335.71773,476.261594,NA,NA
216000,15959.33386,462.187051,NA,NA
216300,17665.56682,494.984879,NA,NA
216700,13125.66573,463.698411,NA,NA
217000,24492.01287,714.499067,NA,NA
217700,20354.23893,642.702375,NA,NA
217900,19617.18743,560.138788,NA,NA
218000,13449.44096,428.718046,NA,NA
218100,50844.14622,1135.205307,3.9,NA
218200,10552.31746,382.294348,NA,NA
218300,10892.96351,385.704187,NA,NA
218400,43851.15561,958.30947,1.5,NA
218500,45639.02232,799.108533,6.3,NA
218600,17169.47851,641.279626,NA,NA
218700,43273.4604,1107.890327,1.2,NA
219000,10438.18192,495.285552,NA,NA
219200,19108.34688,679.769852,NA,NA
219300,12100.88135,478.018435,NA,NA
219500,10587.61796,385.5931,NA,NA
219900,12167.21497,418.272514,NA,NA
220100,17053.10492,510.942184,NA,NA
220300,15882.0984,533.180146,NA,NA
220500,24676.58206,599.895884,NA,NA
220700,12177.46695,518.600585,NA,NA
221000,12263.92357,446.273124,NA,NA
222300,12471.10977,404.64248,NA,NA
222400,12264.03286,415.153079,NA,NA
222600,54716.4958,1331.401888,0.6,NA
223100,17419.25769,685.815769,NA,NA
223200,18766.72253,530.390152,NA,NA
223400,33695.7696,692.454765,NA,NA
223600,57395.37371,962.060399,2.1,NA
224100,51216.78797,1019.536104,3,NA
224200,17807.97791,588.569317,NA,NA
224600,27432.86984,1168.423252,NA,NA
224800,12077.64127,582.035566,NA,NA
225000,13857.54113,529.9197,NA,NA
225100,28811.07263,1024.902252,NA,NA
225400,12321.90893,417.837522,NA,NA
226200,21471.48896,645.141185,NA,NA
226700,12250.32039,410.193936,NA,NA
226900,15831.68817,592.293478,NA,NA
228400,10312.62776,924.275044,NA,NA
228600,10137.22319,412.798961,NA,NA
228700,13382.7119,419.569847,NA,NA
229300,12786.85908,407.134523,NA,NA
229400,20708.28877,638.726258,NA,NA
229700,40260.88099,724.538075,6.3,NA
230500,12866.64755,434.418291,NA,NA
230800,33912.69132,676.512359,NA,NA
231700,68037.322,1187.444672,9.3,NA
231800,36765.60691,731.791385,NA,NA
231950,56058.08525,2116.444057,NA,NA
232000,13136.53386,427.969384,NA,NA
232200,18021.4797,538.82293,NA,NA
232600,22074.00902,773.680471,NA,NA
232800,11470.26779,717.458867,NA,NA
233300,12189.93757,434.407752,NA,NA
233500,11191.80356,414.430706,NA,NA
233600,11017.50414,420.576683,NA,NA
234000,16488.32056,474.516884,NA,NA
234200,13394.82528,468.261936,NA,NA
234600,28099.10857,620.298654,NA,NA
234900,19278.33977,527.946899,NA,NA
235000,58810.98235,1011.4806,1.5,NA
235100,11063.14796,481.667757,NA,NA
235300,10229.19416,383.88403,NA,NA
235600,19074.76061,1018.748808,NA,NA
236000,33239.94801,683.117305,1.8,NA
236500,37298.96698,1074.4752,NA,NA
236700,22321.93479,642.277482,NA,NA
237300,15878.12601,477.664758,NA,NA
237400,25243.69951,607.044354,NA,NA
237600,15266.64231,602.433118,NA,NA
237900,56563.30442,907.010227,0.9,NA
238200,21075.05722,868.908052,NA,NA
239000,12680.32841,527.21785,NA,NA
240100,220402.502,3003.699679,2.4,NA
240200,67305.88106,1054.397685,3.9,NA
240300,180628.0684,1612.012638,4.5,NA
240400,135988.4998,1520.013215,9.3,NA
240500,130350.9993,1817.411088,6,NA
240600,92799.46953,1460.135665,5.4,NA
240700,112882.1026,1515.203173,5.7,NA
240800,660772.3014,5763.937353,3.3,1.2
240900,81259.49006,1221.003449,2.4,1.5
241000,34492.93515,747.827675,NA,NA
241100,89229.98958,1337.885148,5.1,2.4
241200,67744.29705,1392.648683,1.8,NA
241500,17874.29892,857.985572,NA,NA
241600,18405089.05,40318.16941,2.7,NA
242800,56713729.45,70197.18744,3.3,1.65
244800,728951.3794,6575.446813,1.8,0.6
245600,21579.57201,691.276625,NA,NA
245650,204331.0282,5552.012324,14.4,NA
245700,60667.57167,1352.116788,5.1,NA
245800,286587.2342,2381.545909,12.3,6.6
246100,24466.04436,779.9469,NA,NA
246300,25876.43587,687.899595,NA,NA
246500,473368.3928,6947.289587,12,3.6
246700,47265.04054,1139.840139,4.2,NA
246900,305929.1157,2748.444642,5.4,2.1
247100,76153.45641,1370.342897,NA,NA
247200,224993.4301,2047.244805,12.9,2.1
247300,11909.02221,428.263962,NA,NA
247700,203919.2294,2115.781874,15.6,NA
248700,36648.91428,761.913204,6.3,NA
249300,116332.1655,2679.715707,6,NA
249400,65752.86199,993.550323,NA,NA
249600,50077.15909,2276.785091,1.2,NA
249800,34674.05291,1004.886113,NA,NA
250000,303836.6816,3362.782085,3.6,1.2
250300,60868.52309,1190.539736,0.9,NA
251600,61412.19421,1275.06616,2.1,0.9
251700,607190.0479,8038.237266,NA,NA
252300,26758.72611,737.368461,NA,NA
253700,17552.009,670.618393,NA,NA
253800,4795368.16,26919.9645,1.8,NA
254700,119791.3656,2542.209674,NA,NA
254900,64569.44328,1605.190947,9,3.9
255000,281937.1326,2416.71918,15.9,9
255300,75611.3736,1178.98219,10.5,5.4
255600,41797.72556,928.992043,2.7,NA
256100,241789.861,4840.060144,1.5,NA
256600,40079.69124,820.355913,NA,NA
256700,15609.77058,512.363077,NA,NA
256800,16800.27251,784.81101,NA,NA
257700,1025056.257,12086.68365,3,1.5
258400,88180.24357,2021.269444,2.7,0.9
258600,178351.0427,1897.160148,12.3,5.1
258700,56414.60979,991.65333,12.9,7.5
258900,81596.0414,2429.17883,2.4,NA
259200,67202.24507,1376.228509,1.2,NA
259600,256791.7444,3015.698187,12.6,3
259800,43091.50527,1204.52112,0.9,NA
260000,40741.12525,903.340797,NA,NA
260400,14181.21697,537.115044,NA,NA
261000,17313.73949,1555.75617,NA,NA
261200,454431.0352,5436.286833,22.8,9
261900,23949.02652,616.595879,NA,NA
262200,66743.86476,1071.037033,6.9,NA
262300,53748.19253,1262.782312,14.1,6.3
262400,339736.0384,3141.199138,21.6,7.5
262600,42265.45442,1426.175483,NA,NA
262700,36666.99562,921.867834,NA,NA
262800,27015.0304,929.005523,NA,NA
262900,57813.34309,1340.571822,12,5.7
263200,10957.69395,1054.021346,NA,NA
263500,11626.15945,446.57925,NA,NA
263700,51950.92684,1387.85941,NA,NA
263900,71965.99157,1392.369813,2.7,4.2
264100,56586.73649,943.027064,17.7,8.7
264300,12092.25004,397.797846,NA,NA
264500,53772.5199,972.603473,4.5,1.8
264700,141699.6669,1844.976125,7.8,3
264800,157106.7972,1876.259629,15.6,7.2
264900,120510.7112,2169.040911,13.8,3
265000,295694.5786,2171.930753,20.1,9
265100,126782.7151,1502.959775,22.5,9.9
265200,41054.64666,835.146331,16.5,6.6
265300,771411.2702,5040.688328,28.5,11.1
265400,23909.30446,659.145912,9,3
265500,122765.7559,1544.585163,18.9,7.8
265600,173131.1515,1936.865953,17.4,4.2
265700,61619.42876,2095.896693,12,4.2
266000,28480.81339,1113.620541,NA,NA
266200,66474.91362,1424.921515,1.5,NA
267200,154476.1494,3347.473129,12.6,2.4
267600,14584.46242,837.993587,NA,NA
267700,50492.8645,1337.97053,8.7,3
267800,122418.6182,1364.906299,15.3,5.1
268200,151830.6508,3261.387557,1.5,0.6
268400,78427.86732,1137.569089,3.3,2.1
268600,135487.8496,5396.623233,NA,NA
268900,21166.18876,617.639466,NA,NA
269700,49034.21214,843.342227,0.9,NA
270000,22830.69735,667.625911,9.9,NA
270200,173732.7098,2302.622077,9,6.3
270500,80361.59374,1943.105489,0.3,NA
271100,730946.0618,3568.706351,1.2,NA
271700,45064.63752,1289.902719,NA,NA
272000,1116981.394,5270.655813,2.4,1.5
272900,4306407.469,13075.62412,3.3,NA
273200,86419.11251,1644.353192,12.6,5.4
273800,261582.4499,6340.581155,2.7,0.9
274200,13885.0668,606.543287,NA,NA
274400,67626.59248,1583.890567,6.9,NA
274600,43195.44501,802.885476,10.5,NA
275200,21946.61284,564.083276,NA,NA
275600,39787.39247,778.815963,11.4,NA
275900,14021.65302,441.626849,NA,NA
276300,62039.71376,1321.485025,19.5,NA
276500,23861.3456,814.361885,NA,NA
276700,56424.19957,992.707176,18.9,NA
276900,29319.30566,784.879823,NA,NA
277000,13157.57077,525.448383,NA,NA
277200,48671.52929,986.047987,7.5,NA
277600,151538.197,1599.569135,13.2,3
277800,46165.40565,2208.24829,1.8,NA
278100,82072.62137,1734.655952,11.1,NA
278500,16462.06359,546.096154,NA,NA
278600,173431.8041,1941.808581,7.5,NA
278800,892048.2779,15210.44585,2.7,0.9
279300,219825.4421,2036.623645,8.7,3
279400,289374.2862,2135.761599,12,5.1
279500,148971.9187,2004.93152,3,NA
279700,807441.7447,6231.698688,18.6,7.2
279900,14352.34908,455.370716,NA,NA
280000,20680.90336,531.296197,NA,NA
280400,730276.3884,9236.405189,3.6,1.8
280600,28250.7017,631.669944,NA,NA
281100,11173.8006,402.232335,NA,NA
281700,26285.21791,676.159665,NA,NA
281900,133770.6147,2278.934156,3,0.9
282000,68786.88481,1414.778672,6.3,NA
282300,18667.09473,681.808682,NA,NA
282500,29210.23125,852.204521,NA,NA
282800,458737.0771,4223.021289,3.6,1.2
283300,39979.20057,878.929891,1.5,NA
283600,155926.4441,2428.217657,11.4,8.4
283800,184627.4719,1859.881415,15,NA
284000,42448.70038,827.676738,7.5,NA
284100,70390.0755,1054.632918,7.8,NA
284300,161355.015,2468.74558,8.4,2.4
284400,64783.09975,1137.51739,7.8,2.4
285500,117370.1621,1468.911876,0.9,NA
286400,330599.4261,2519.976156,1.5,NA
286900,30079.91429,1009.084085,NA,NA
287200,359334.0587,2377.078489,5.4,2.4
287800,73179.1958,2184.980885,2.1,NA
288300,21409.75162,869.153578,NA,NA
288800,180138.3923,2175.029296,1.8,1.5
289400,296410.9011,2112.700389,9.9,4.2
289600,63543.97903,1087.315003,2.1,NA
289800,25447.47086,1145.896287,NA,NA
291200,11534.5237,448.465595,NA,NA
291300,150550.1204,1569.000746,4.8,NA
293300,700152.8497,13562.08433,3,1.2
293600,11678.66863,470.525507,NA,NA
294500,468253.9135,6642.873847,3.6,1.5
294900,266656.3318,2738.989662,2.7,1.5
295400,40084.71134,767.193345,1.2,NA
296100,59403.36476,1525.759871,14.1,NA
296300,14913.46582,474.238059,NA,NA
296400,11648.69789,454.701178,NA,NA
296700,17562.65523,913.386853,NA,NA
296900,95585.14042,1192.47408,5.1,NA
297100,63225.71375,1574.609625,3.9,1.5
298100,17595.53701,555.891833,NA,NA
298500,59813.71049,1342.138204,0.9,NA
298700,23152.94942,1341.18187,NA,NA
299100,878712.412,3467.248036,10.5,2.4
299200,363020.8624,3660.351063,15.6,4.2
299300,109470.6681,1379.008284,11.7,7.8
300400,10551.50662,396.027335,NA,NA
300600,21270.80852,568.461973,NA,NA
302000,41298.74475,739.166155,5.7,NA
302300,114390.9034,2933.025014,3.3,1.5
305500,92603.42806,1869.459333,3,1.2
306325,58882.79008,2038.879843,NA,NA
307700,142140.8128,4324.432993,NA,NA
310100,388038.6451,2413.810305,5.7,NA
310500,398851.5025,4423.220539,4.8,2.1
310600,57356.72611,883.459829,3.3,NA
312400,29738.1174,701.639112,NA,NA
312600,146365.0175,2712.349918,3.9,1.8
315600,316308.8197,5296.592942,2.7,NA
316300,12146.29255,398.078637,NA,NA
319200,17819.59276,639.407565,NA,NA
319700,18260.52202,1366.192078,NA,NA
319900,24250.32206,1274.791315,NA,NA
320800,41568.96419,1232.599301,NA,NA
321100,169843.9072,4363.946371,10.2,NA
321300,350636.2948,3238.646589,10.5,5.7
322500,860835.7534,7308.701041,4.2,1.8
322800,25153273.82,29283.93545,12.6,2.7
323700,299690.9548,3245.028159,5.4,3
323800,1321592.819,5557.834426,6.6,2.7
324000,148240.3594,1699.46707,3.9,1.2
324300,174469.3291,3052.779613,1.2,NA
324500,609728.6913,2938.791821,0.9,NA
324700,85866.09305,1459.801972,0.9,NA
325300,27138.54423,723.517631,NA,NA
325400,41920.89773,1214.505508,14.4,NA
325600,106899.657,1351.960189,3.9,0.9
326000,140997.2784,2391.830449,0.6,NA
326400,956978.0416,5579.439411,13.8,4.2
327600,56900.08758,956.833129,12,NA
327800,783237.4687,8850.783441,8.4,2.1
328100,26105.59266,863.897159,NA,NA
328900,147239.4873,2193.771476,9.6,NA
329100,19316.76474,518.112189,NA,NA
329600,165865.3396,1781.959481,6.3,NA
329700,57853.1375,923.896657,3,NA
329900,790989.2754,8328.101967,4.5,1.8
330200,50110.25067,847.49125,NA,NA
331600,86865.24453,1358.936596,2.7,NA
332700,15840.10269,560.75445,NA,NA
333800,12351.30881,435.97563,NA,NA
336400,146596.6286,2657.695898,6,NA
337200,10287.39602,594.807997,NA,NA
337300,51311.48826,1295.242615,0.9,NA
337400,18058.26121,577.423116,NA,NA
337500,44448.27212,806.288731,12,NA
337600,457766.0371,5326.716386,6,2.7
338600,43384.80122,787.931358,4.5,NA
338800,11436.10281,460.375305,NA,NA
339500,128911.5492,1987.741831,8.1,NA
339600,736465.8971,6664.130961,21.3,NA
339900,1099376.839,11541.31817,10.8,NA
340100,533120.6583,6096.370257,11.1,NA
340200,390234.404,6418.91015,10.2,NA
340305,12711.96203,727.340957,NA,NA
340400,366276.1301,7120.022466,3,NA
340500,855735.5561,10419.91482,19.2,NA
340900,1020939.661,14089.19478,7.2,NA
341000,494563.0269,3632.087312,17.7,NA
342500,20008.43709,583.35202,NA,NA
343700,22465.07501,1164.490052,0.9,NA
344400,142242.7503,2476.799247,1.5,NA
345000,26348.92029,628.509026,NA,NA
345100,254533.3791,3208.975468,12,NA
346600,782645.4194,9903.809825,3,NA
347000,26952.35583,926.826563,NA,NA
347200,105957.3201,1881.813395,2.4,NA
347500,34321.39397,768.507359,NA,NA
348700,132198.0365,1582.10632,24.6,NA
349800,11578.45907,826.903815,NA,NA
350200,24865.13812,984.405192,NA,NA
350900,187148.7787,1910.556064,9,NA
351200,51463.5455,1516.612672,3,NA
352200,462870.2676,4002.92719,15.3,6.9
352400,228814.2924,3900.19327,9,4.2
353200,82607.7024,1355.67289,11.4,4.2
353800,10998.13475,701.952176,NA,NA
354700,11073.70777,571.181646,NA,NA
355900,47542.68372,959.585132,2.4,NA
358600,39481.58465,863.324123,7.2,NA
358700,59673.47498,969.423501,6.6,NA
359400,50559.42675,857.45406,2.1,NA
360500,41946.94083,2835.285475,NA,NA
362500,10748.06161,660.471249,NA,NA
362900,48708.54493,2362.574361,1.8,NA
364600,50312.72634,1812.954582,1.2,NA
365300,37846.97764,969.458601,3,NA
365500,620675.0571,3931.660997,12.6,NA
368000,16756.07122,592.043807,NA,NA
368200,62460.41378,1829.497391,1.5,NA
368300,11278.30647,621.943922,NA,NA
368400,54255.91724,854.776515,15.6,NA
368500,48238.7247,819.585554,15.9,NA
371100,61290.28121,2029.194901,1.2,NA
373500,216098.0806,2949.738385,7.8,2.7
373700,39389.55083,2481.472352,NA,NA
375500,20206.01654,1414.966098,NA,NA
376100,75607.96288,1289.464046,2.4,NA
376300,209432.0645,2117.054567,3.6,NA
376500,25181.0386,574.232804,NA,NA
376600,689860.0024,6627.633243,2.1,NA
376900,876455.4318,6271.620484,7.2,4.2
377900,726469.0274,3484.176386,4.2,2.1
378000,26684.25257,716.140791,NA,NA
378200,303568.8657,2696.366323,3,NA
378400,1760645.15,7779.079757,9.6,5.1
378900,586091.4942,5300.283624,2.4,NA
379300,233481.9669,3439.226729,3.3,NA
380600,17029.95609,944.742298,1.8,NA
380800,27575.93103,661.997837,NA,NA
382800,78580.2748,1079.362149,12.6,NA
384100,21285.95964,985.738755,NA,NA
385100,66189.30998,1667.58943,0.9,NA
386500,16966.53733,1660.451843,NA,NA
387200,340375.0005,3728.88057,8.4,4.2
387900,13401.84624,573.508922,NA,NA
388000,284174.0312,3046.392673,6,NA
388100,5149110.465,17530.87622,4.2,1.5
388500,1437544.121,7546.952478,7.5,3.6
388700,434201.8948,3726.103719,6.3,3.3
389300,2760577.673,7913.32266,3.6,NA
389700,958933.4382,4686.235924,6.6,1.8
389900,87649.26822,1356.81935,5.4,NA
390000,95698.8414,1244.073974,3.3,NA
390600,312018.5337,3488.145321,5.1,NA
391100,54075.38691,993.500335,5.4,NA
391400,224454.0701,3856.101238,NA,NA
392100,1165163.61,5615.674092,3.6,2.1
392700,814554.0901,4185.337796,1.8,NA
394400,8249678.204,13170.37599,23.7,7.5
394800,15959.87475,469.288574,NA,NA
395100,11545.0625,677.298462,NA,NA
395900,339684.9027,2831.440407,13.2,5.4
396500,4203314.528,17877.51786,21.9,9.3
396700,114379.4285,1264.556187,7.5,NA
397100,1533092.954,13452.33072,2.7,0.9
398600,255409.447,3597.160037,1.2,NA
399200,3096580.617,12848.45914,4.2,1.8
399800,147311.0558,4545.70943,NA,NA
403100,221195.5277,3620.313956,2.1,NA
404300,43171.84696,1696.069575,NA,NA
406400,4858525.888,25450.21858,3,NA
406600,299292.4426,3468.020079,3.9,NA
406900,6768780.557,12161.10815,4.2,2.55
408000,1237807.718,13195.67791,1.5,NA
408100,11851.32859,417.745291,NA,NA
409000,12404.15569,439.586773,NA,NA
410700,109015.1722,1513.516396,NA,NA
411300,20602.37561,759.061119,NA,NA
412400,19419.34402,557.287382,NA,NA
413700,19146.35191,859.8481,NA,NA
414200,21791.92185,996.308684,NA,NA
414600,30379.36,629.137732,NA,NA
414900,105000.5912,1220.920177,0.6,NA
415000,440839.3717,5651.387816,14.7,2.4
417000,61743.88615,1701.757304,0.9,NA
417300,302253.4671,2441.578634,19.5,4.8
417400,1586788.232,12509.87051,15,5.7
417500,277102.6516,2354.504742,18.6,NA
417600,234780.5831,4110.841247,7.5,NA
417700,65070.16954,945.201486,7.5,NA
417800,211741.3485,1830.465117,6.9,NA
417900,586769.1156,4249.959491,12,5.7
418000,192032.9205,2925.800122,6,NA
418100,35831.06285,700.960277,NA,NA
418200,42751.74021,887.540301,2.4,NA
418300,846161.4127,5597.960388,8.1,2.4
418400,37707.79084,779.12051,5.1,NA
418500,96513.83435,1674.845667,5.1,NA
418600,10428.72934,419.893359,NA,NA
418700,931411.7062,5852.262919,11.4,5.7
418800,25113.36363,655.917244,NA,NA
418900,52138.67534,945.489139,5.7,NA
419000,71127.74849,1037.860433,6,NA
419100,91995.15327,1498.764957,5.4,NA
419200,70251.19928,1653.675865,10.2,NA
419300,113540.6249,2361.820444,5.7,NA
419400,179965.7217,3226.573913,6,NA
419500,81888.79153,1401.051682,14.7,NA
419600,29640.60967,723.151887,NA,NA
419700,67912.78034,1301.481359,2.1,NA
419900,10538.57202,375.979981,NA,NA
420100,17723.77824,500.446687,NA,NA
420200,15822.41431,466.759432,NA,NA
420300,20944.71568,586.275892,NA,NA
420400,69445.1304,1010.629091,5.4,NA
420500,47550.74546,878.629348,4.2,NA
420600,101905.1949,1734.836731,11.4,NA
420700,76950.60503,1209.893686,2.7,NA
420800,235008.1417,2840.546668,5.7,NA
420900,30241.44009,682.918693,NA,NA
421000,55051.75017,1206.844755,NA,NA
421100,37167.09302,724.45193,NA,NA
421200,108141.6774,1684.66957,6.6,NA
421300,109237.9695,1252.534616,2.4,NA
421400,321024.1,2385.865506,1.2,NA
421500,50810.18043,1005.909611,6.3,NA
421600,160368.8235,1531.07807,6.9,NA
421700,105470.4524,1444.794023,7.8,NA
421800,114393.6223,1584.790032,11.4,3.3
421900,65533.11051,1184.194416,5.1,NA
422000,25074.29599,598.321524,NA,NA
422100,22360.42763,795.757291,NA,NA
422200,34346.66189,723.134618,NA,NA
422400,12108.27035,504.063666,NA,NA
422500,29230.94607,1089.467424,NA,NA
422600,53978.36477,956.467641,6.6,NA
422700,67275.41904,2281.202346,NA,NA
