wbic,Longitude,Latitude
323700,-88.491303,44.826358
323800,-88.510549,44.833636
324000,-88.500752,44.838526
324300,-88.517244,1
324500,-88.519535,44.87831
324700,-88.506403,44.865846
325300,-88.438869,44.830945
325400,-88.434223,44.827003
325600,-88.478756,44.839832
326000,-88.437366,44.799533
326400,-88.404264,44.800602
327600,-88.739186,44.880941
327800,-88.773192,44.850417
328100,-88.781606,44.87655
328900,-88.772753,44.918852
329100,-88.860318,44.933487
329600,-88.929211,44.980924
329700,-88.935933,44.98277
329900,-88.798281,44.86095
330200,-88.837765,44.853526
331600,-89.082545,44.987226
332700,-89.075741,45.056132
333800,-89.099192,45.058184
336400,-89.013591,45.056168
337200,-89.036461,45.112152
337300,-89.033652,45.114355
337400,-89.036741,45.117088
337500,-89.047596,45.119307
337600,-89.049931,45.075549
338600,-89.075745,45.088323
338800,-89.061618,45.080505
339500,-88.619552,44.886092
339600,-88.601971,44.884919
339900,-88.606092,44.89274
340100,-88.582344,44.906516
340200,-88.569281,44.921613
340305,-88.589133,44.910865
340400,-88.570507,44.902601
340500,-88.556758,44.904251
340900,-88.537692,44.903122
341000,-88.522397,44.895406
342500,-88.717319,44.985274
343700,-88.819577,45.035927
344400,-88.802012,45.09596
345000,-88.759861,44.930753
345100,-88.767314,44.928054
346600,-88.846613,44.98394
347000,-88.886529,44.978733
347200,-88.924871,45.045943
347500,-88.960729,45.064418
348700,-88.9706,45.151021
349800,-88.977195,45.129964
350200,-88.989924,45.144672
350900,-88.890293,45.037604
351200,-88.857337,45.091913
352200,-88.878675,45.109869
352400,-88.889236,45.121694
353200,-88.884166,45.141899
353800,-88.908689,45.134469
354700,-88.919318,45.142129
355900,-88.594926,44.982
358600,-88.744783,45.060804
358700,-88.746049,45.065475
359400,-88.811559,45.101185
360500,-88.888283,45.177331
362500,-88.806396,45.172875
362900,-88.809987,45.19995
364600,-88.768571,45.144622
365300,-88.741172,45.150368
365500,-88.768102,45.164786
368000,-88.791686,45.307738
368200,-88.792909,45.303858
368300,-88.764748,45.326246
368400,-88.725781,45.336012
368500,-88.728156,45.338654
371100,-88.8442,45.319582
373500,-88.756472,45.390394
373700,-88.746438,45.398421
375500,-88.886377,45.372469
376100,-88.788673,45.409802
376300,-88.783834,45.402729
376500,-88.759732,45.410354
376600,-88.750984,45.426411
376900,-88.836483,45.428711
377900,-88.833665,45.455115
378000,-88.825328,45.472847
378200,-88.810816,45.471859
378400,-88.788989,45.456545
378900,-88.751911,45.458864
379300,-88.878386,45.314828
380600,-88.929275,45.326685
380800,-88.932062,45.35038
382800,-89.021206,45.353152
384100,-89.079263,45.362439
385100,-89.138462,45.400597
386500,-89.167258,45.37856
387200,-89.186316,45.443683
387900,-88.975779,45.374858
388000,-88.96262,45.366988
388100,-88.908795,45.396634
388500,-88.893185,45.410335
388700,-88.877399,45.439465
389300,-88.946607,45.434835
389700,-88.918829,45.470001
389900,-88.956999,45.418903
390000,-88.961258,45.417991
390600,-88.97636,45.479167
391100,-89.033708,45.402241
391400,-89.028298,45.415994
392100,-89.014362,45.488554
392700,-88.972041,45.493245
394400,-88.903676,45.541474
394800,-88.901287,45.56606
395100,-88.88288,45.498203
395900,-88.862849,45.474471
396500,-88.846056,45.52847
396700,-88.833577,45.547601
397100,-89.091,45.422858
398600,-89.078824,45.393001
399200,-89.085612,45.458417
399800,-89.116972,45.452111
403100,-89.086595,45.517668
404300,-89.12343,45.535353
406400,-88.99757,45.593258
406600,-88.997713,45.58347
406900,-88.980937,45.677254
408000,-88.966972,45.725862
408100,-89.199293,44.189922
409000,-88.066614,44.561533
410700,-88.033099,44.597043
411300,-88.094248,44.622308
412400,-88.342143,44.739973
413700,-88.047222,44.798316
414200,-88.177316,44.805277
414600,-88.232068,44.852113
414900,-88.299539,44.82905
415000,-88.389431,44.816157
417000,-88.408138,44.75367
417300,-88.736417,45.371856
417400,-88.586459,45.283249
417500,-88.222857,44.908063
417600,-88.627139,45.258902
417700,-88.214012,45.167499
417800,-88.69785,45.452952
417900,-88.621246,45.276249
418000,-88.393881,45.181378
418100,-88.157083,44.919495
418200,-88.33316,44.991428
418300,-88.479504,44.889776
418400,-88.52962,45.044649
418500,-88.54439,45.321709
418600,-88.463791,45.316965
418700,-88.633878,45.266615
418800,-88.489243,45.261056
418900,-88.463337,45.307542
419000,-88.190438,45.199605
419100,-88.546722,45.235681
419200,-88.597817,45.252248
419300,-88.605282,45.249549
419400,-88.613486,45.251221
419500,-88.195208,44.911243
419600,-88.517243,45.344236
419700,-88.548758,45.426785
419900,-88.707941,45.241097
420100,-88.217166,44.859133
420200,-88.701997,45.234131
420300,-88.64069,45.219995
420400,-88.665982,45.267561
420500,-88.362922,45.157932
420600,-88.320244,44.876641
420700,-88.699572,45.492681
420800,-88.517665,45.051549
420900,-88.187797,45.191043
421000,-88.191671,45.181605
421100,-88.54187,45.42535
421200,-88.723331,45.371227
421300,-88.571918,45.332349
421400,-88.218072,45.239329
421500,-88.215381,44.877462
421600,-88.373163,45.23304
421700,-88.532228,45.242424
421800,-88.202394,45.18582
421900,-88.670476,45.498108
422000,-88.206715,45.169457
422100,-88.628568,45.316136
422200,-88.20703,44.987544
422400,-88.252249,45.185889
422500,-88.617462,45.260226
422600,-88.181231,44.930998
422700,-88.650908,45.318125
422800,-88.211498,44.910564
422900,-88.544385,45.350818
423000,-88.613412,45.262345
423100,-88.562206,45.299006
423200,-88.214913,45.163729
423300,-88.513727,45.321844
423400,-88.507241,45.269001
423500,-88.252949,45.060089
423600,-88.621672,45.264944
423700,1,45.368576
423800,-88.523569,44.907893
423900,-88.256793,45.175682
424000,-88.671028,45.255595
424100,-88.223055,45.167588
424200,-88.501887,45.137802
424300,-88.704988,45.233168
424400,-88.448112,45.149036
424500,-88.622129,45.237394
424600,-88.45985,45.32951
424700,-88.420118,45.106811
424800,-88.566822,45.242443
424900,-88.179189,45.199453
425000,-88.671486,45.49043
425100,-88.646154,45.486348
425200,-88.564024,45.191327
425300,-88.351693,45.222919
425600,-88.484362,45.276115
425700,-88.185049,45.201472
425800,-88.240982,44.985812
425900,-88.553045,45.006478
426000,-88.572702,45.262793
426100,-88.46384,45.323976
426200,-88.567605,45.346787
426400,-88.196688,45.173399
426500,-88.200468,45.16947
426600,-88.533544,44.940959
426700,-88.56241,45.186705
426800,-88.525451,45.413024
426900,-88.727794,45.275118
427000,-88.679683,45.219677
427100,-88.531522,45.322369
427300,-88.646127,45.259518
427400,-88.592823,45.254967
427500,-88.590367,45.34497
427600,-88.252616,45.090211
427700,-88.64109,45.229394
427800,-88.247704,45.065599
427900,-88.585082,45.226638
428000,-88.591911,45.068004
428100,-88.607508,45.352101
428200,-88.269423,45.033835
428400,-88.513583,45.402013
428500,-88.49641,44.932914
429000,-88.458784,44.893785
429200,-88.299644,44.920495
429300,-88.184014,44.924994
429600,-88.541811,45.018683
429700,-88.551913,45.002724
430200,-88.201422,45.022804
430700,-88.254299,45.048005
431200,-88.553854,45.149044
431300,-88.456996,45.143195
431500,-88.192216,45.187004
431600,-88.188616,45.18327
431700,-88.190986,45.176576
432100,-88.697273,45.258886
432300,-88.70002,45.244414
432500,-88.557156,45.27651
432600,-88.582101,45.287304
432700,-88.615276,45.286426
432850,-88.484245,45.265853
433000,-88.619823,45.263517
433700,-88.458137,45.279783
433900,-88.513492,45.276327
434000,-88.518482,45.277257
434050,-88.525371,45.269845
434100,-88.530962,45.264162
434200,-88.506123,45.274136
434400,-88.441383,45.256561
434500,-88.480831,45.257184
434600,-88.530666,45.259543
434800,-88.53928,45.240952
435000,-88.382142,45.215291
435800,-88.558042,45.313222
436000,-88.619924,45.293394
436100,-88.611416,45.299058
436200,-88.605434,45.296276
436300,-88.538546,45.3601
436400,-88.459048,45.359521
436500,-88.440872,45.335724
436800,-88.53699,45.320465
436900,-88.479602,45.329467
437100,-88.467161,45.327834
437200,-88.482173,45.314585
437700,-88.484444,45.293732
437900,-88.417163,45.348938
438200,-88.712872,45.449105
438500,-88.695776,45.399317
438600,-88.654222,45.415424
439100,-88.534946,45.424136
439300,-88.521484,45.043557
439400,-88.6429,45.221104
439500,-88.441807,45.345158
439600,-88.354439,45.193737
439700,-88.389079,45.155963
439800,-88.47621,45.31833
439900,-88.678377,45.237625
440000,-88.696137,45.485623
440100,-88.185753,45.194263
443500,-88.139011,44.998242
444900,-88.233837,44.942574
445500,-88.287455,44.94739
445800,-88.317642,44.938153
445900,-88.338787,44.930064
446200,-88.266376,44.9924
446600,-88.227089,45.021615
446700,-88.223085,45.030015
446800,-88.234581,45.030743
447000,-88.250525,45.030348
447100,-88.248125,45.0353
447200,-88.279279,45.025554
447300,-88.300969,45.028333
447400,-88.304827,45.031322
447500,-88.3122,45.032989
448200,-88.072216,44.854561
449300,-88.166372,44.882333
450400,-88.304712,44.887412
450600,-88.28474,44.892356
451000,-88.361952,44.890246
451500,-88.304989,44.86511
453800,-88.463971,44.910005
454200,-88.50154,44.897105
454900,-88.280881,45.056802
455100,-88.264472,45.049379
455200,-88.265757,45.062653
455300,-88.256995,45.066996
455400,-88.253453,45.0746
455900,-88.300184,45.15867
456100,-88.305466,45.158729
456200,-88.295915,45.16358
456300,-88.304238,45.164597
456500,-88.287048,45.162291
456600,-88.28767,45.164654
456765,-88.29584,45.170664
457000,-88.212194,45.182072
457100,-88.202012,45.195345
457300,-88.197691,45.193775
457600,-88.220247,45.185089
458000,-88.36839,45.020868
458700,-88.421426,45.113705
459100,1,45.104837
459300,-88.511542,45.089045
459900,-88.447044,45.161227
460700,-88.390043,45.20973
460900,-88.403972,45.220846
461300,-88.381451,45.236335
462000,-88.356433,45.24583
462300,-88.346921,45.246239
462400,-88.349493,45.240506
462520,-88.450703,45.130917
464000,-88.478403,45.29664
464400,-88.547982,45.309254
464600,-88.551563,45.303753
464700,-88.550611,45.299139
465000,-88.599693,45.329352
465600,-88.623642,45.363997
465900,-88.640009,45.293154
466100,-88.655224,45.291488
466300,-88.661012,45.288128
466400,-88.658876,45.298134
466700,-88.640592,45.313336
466800,-88.628963,45.312216
466900,-88.64407,45.314241
467100,-88.63349,45.325431
468800,-88.740303,45.356524
468900,-88.719307,45.343226
469100,-88.448651,45.294083
470200,-88.45622,45.34168
470500,-88.478436,45.340703
470600,-88.492064,45.336917
470900,-88.493459,45.325544
471100,-88.498912,45.328149
471200,-88.501365,45.321116
472900,-88.528225,45.357462
474600,-88.576912,45.367356
474800,-88.564127,45.379245
474900,-88.584462,45.353646
475000,-88.595285,45.3526
476000,-88.520573,45.395711
477100,-88.639967,45.396934
477900,-88.557247,45.427787
478000,-88.553314,45.432964
478200,-88.677366,45.426902
479200,-88.667563,45.468541
479300,-88.656447,45.476141
479600,-88.71087,45.446432
479700,-88.717293,45.444178
479800,-88.738718,45.437447
480100,1,45.493904
480200,-88.725654,45.46745
481300,-88.428456,45.010909
481700,-88.461814,45.02063
481800,-88.468623,45.021147
481900,-88.487277,45.003375
482400,-88.540712,45.002344
482700,-88.539287,45.01073
482800,-88.548425,45.009623
482900,-88.52073,45.025144
483100,-88.512147,45.028831
484400,-88.53527,45.103718
484600,-88.569067,45.101415
485200,-88.549438,45.158279
485700,-88.547803,45.180804
486000,-88.508517,45.260003
486200,-88.514834,45.270271
486300,-88.536474,45.249804
486400,-88.542459,45.250172
486700,-88.554559,45.258401
487000,-88.559329,45.265794
487200,-88.556361,45.267012
487300,-88.560362,45.268561
487400,-88.552644,45.265119
487500,-88.53548,45.269101
487700,-88.53867,45.274806
487900,-88.56508,45.26467
488300,-88.563073,45.271346
488900,-88.588528,45.214276
489400,-88.580708,45.236519
489600,-88.59485,45.238355
489700,-88.602129,45.24429
489800,-88.563318,45.23833
489900,-88.560372,45.245895
490000,-88.556711,45.251026
490100,-88.574151,45.252359
490900,-88.586428,45.258281
491000,-88.566804,45.260408
491100,-88.569728,45.260003
491400,-88.574942,45.263629
491800,-88.635605,45.149148
492100,-88.650716,45.160853
492500,-88.621526,45.203087
493100,-88.6298,45.23988
493200,-88.633839,45.235112
494200,-88.719325,45.232589
494400,-88.73357,45.213575
494800,-88.648441,45.22832
495300,-88.685857,45.242255
496100,-88.673074,45.279926
496300,-88.684522,45.291927
496600,-88.676681,45.267656
497000,-88.691123,45.264855
497100,-88.714731,45.294076
498113,-88.610313,45.282659
498300,-88.156236,45.142074
498400,-88.275361,45.350284
498500,-88.146431,45.175608
498600,-88.39152,45.438799
498700,-88.519765,45.512316
498800,-88.116393,45.368687
498900,-88.256167,45.268049
499000,-88.311658,45.261381
499100,-88.043042,45.390829
499200,-88.432807,45.594363
499300,-88.091882,45.266899
499400,-88.606319,45.648919
499600,-88.091961,45.263322
499700,-88.438141,45.446933
499800,-88.407164,45.445144
499900,-88.780451,45.578027
500000,-88.160024,45.386104
500100,-88.327081,45.268048
500200,-88.23077,45.256382
500300,-88.000031,45.320263
500400,-88.326266,45.253938
500500,-88.186064,45.137357
500600,-88.310542,45.530848
500700,-88.394251,45.488023
500800,-88.190042,45.378421
500900,-88.269678,45.271038
501000,-88.193327,45.398813
501100,-88.167669,45.141791
501200,-88.415971,45.708468
501300,-88.063025,45.128898
501400,-88.228677,45.251501
501500,-88.039,45.396984
501700,-88.428399,45.420916
501800,-88.514856,45.705146
501900,-88.501153,45.70566
502000,-88.393319,1
502100,-88.62229,1
502200,-88.536323,45.507968
502300,-88.124232,45.365669
502400,-88.20953,45.258754
502500,-88.763223,45.561613
502600,-88.167531,45.384501
502700,-88.059075,45.215768
502800,-88.161245,45.15668
502900,-88.287791,45.265599
503100,-88.147652,45.141946
503200,-88.201066,45.348503
503300,-88.419145,45.718295
503400,-88.524043,45.449311
503500,-88.416935,45.648753
503600,-88.379425,45.550027
503700,-88.610338,45.570911
503900,-88.047499,45.287047
504000,-88.282849,45.264917
504100,-88.115251,45.377727
504200,-88.36638,45.419234
504300,-88.14018,45.05622
504400,-88.024392,45.278137
504500,-88.102018,45.396936
504600,-88.122919,45.40131
504700,-88.102367,45.336615
504800,-88.264956,45.257758
505500,-88.142869,45.176434
505600,-88.170953,45.147536
505800,-88.158653,45.152227
505900,-88.138744,45.148825
506000,-88.133601,45.145017
506400,-88.310013,45.276675
506600,-88.210428,45.277911
506700,-88.21494,45.277664
506900,-88.303817,45.266046
507200,-88.257102,45.254943
507600,-88.233611,45.361484
508400,-88.120883,45.36892
508600,-88.167251,45.313658
508800,-88.178074,45.293129
509200,-88.394865,45.450407
509300,-88.388695,45.425207
509400,-88.367725,45.394007
509600,-88.364391,45.389371
509800,-88.215779,45.444444
509900,-88.155095,45.387573
510400,-88.711307,45.535246
511000,-88.513783,45.499651
511100,-88.475874,45.494944
511200,-88.510581,45.463953
511400,-88.375654,45.481746
511600,-88.399184,45.475853
512000,-88.726198,45.586035
512300,-88.708551,45.582469
512400,-88.713467,45.570139
512700,-88.579437,45.60261
513000,-88.625486,45.582338
513100,-88.625227,45.575193
513300,-88.648957,45.5705
513400,-88.513454,45.581
513900,-88.794106,45.664039
514100,-88.625729,45.641417
514200,-88.480843,45.712846
514300,-88.493094,45.708794
514500,-88.461135,45.673606
514800,-88.423398,45.700672
515000,-88.449362,45.50064
515100,-88.209376,45.143554
515200,-87.969378,45.310932
515300,-88.304043,45.278886
518200,-88.116553,45.062186
518300,-88.115462,45.048226
519000,-88.189564,45.026944
519100,-88.194764,45.029818
519200,-88.206458,45.04773
519500,-88.232273,45.046462
519700,-88.238859,45.042762
521400,-88.051108,45.131808
521500,-88.046071,45.132976
521900,-88.087756,45.129149
522300,-88.097803,45.121763
522400,-88.128093,45.131243
522600,-88.140019,45.134497
522800,-88.144257,45.133502
523000,-88.144875,45.155689
523100,-88.151666,45.156954
523300,-88.172876,45.161892
523500,-88.194212,45.16677
524000,-88.202594,45.120286
524700,-88.020222,45.196382
524900,-88.051097,45.206499
525100,-88.04872,45.209042
525200,-88.065051,45.208416
525900,-87.907322,45.255838
526700,-87.988457,45.371745
526900,-88.052629,45.396991
527600,-88.078207,45.331447
528500,-88.10896,45.392138
528800,-88.117592,45.394243
529000,-88.109161,45.394833
